"id","batch_label","batch_quantity_mts","batch_crop","batch_product","product_origin","year","test_type","storage_type","moisture_maize_grain","Immaturegrains","Discolored_grains","Liveinfestation","total_aflatoxins_ug_kg_maize_grain","abnormal_odours_maize_grain","final_grade","test_date","organisation_id","nvcondition","season","tester","description","Other_colors","broken_kernels_percent_maize_grain","foreign_matter_percent_maize_grain","pest_damaged","rotten","condsample","sampledby","bags_sampled","districts","price","moisturechanges","romerid","totaldefective","url","theurl","expiration","production","batchnumber","batchnumberflour","linkedclient","linkedtones","labtested","sampleowne"
"1539","Ross Breeder Mash 1-1129140624","4","Maize","Feed","Rwanda","2022","First","Factory","0",NULL,NULL,NULL,"18.3",NULL,"1","2024-07-02","118",NULL,"B","Fiston Charles Nizeyimana","Animal Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","7","Rwamagana","20000",NULL,"1845",NULL,NULL,"https://drive.google.com/file/d/1lS7ciIK8z2E4zh7igHuGRt55jyJOx5Tk/view?usp=sharing",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1540","Ross Breeder Grower mash 1- 1120240624","6","Maize","Feed","Rwanda","2022","First","Factory","0",NULL,NULL,NULL,"45.8",NULL,"1","2024-07-02","118",NULL,"B","Fiston Charles Nizeyimana","Animal Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","8","Rwamagana","20000",NULL,"1846",NULL,NULL,"https://drive.google.com/file/d/1fcvzjRfbrCZ8qU908dRmosChfHATWoeT/view?usp=sharing",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1541","MAIZE GRAIN-1030724","15","Maize","Flour","Rwanda","2022","First","Factory","14.2","2.45","4.74","Absent","100","Absent","4","2024-07-05","118",NULL,"B","Fiston Charles Nizeyimana","Maize grain",NULL,"2.66","0","6.8","2.435","Good","Organisation staff","10","Rwamagana","20000",NULL,"1847",NULL,NULL,"www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1542","AGAHOZABANA Maize Flour","15","Maize","Flour","Rwanda","2022","First","Factory","11.3",NULL,NULL,NULL,"5.4",NULL,"1","2024-07-08","344",NULL,"A","Fiston Charles Nizeyimana","Maize Flour",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","7","Kamonyi","40000",NULL,"1861",NULL,NULL,"https://drive.google.com/file/d/1vAVpVgENjRecFvehJ84sAxiVTgiu2QNr/view?usp=sharing","2025-06-01","2024-06-01",NULL,"005",NULL,NULL,"Kigali Laboratory",
"1543","Sample 1","32","Maize","Grain","Tanzania","2022","First","WareHouse","14.2","1.185","3.02","Absent","2.4","Absent","4","2024-07-08","8",NULL,"B","Fiston Charles Nizeyimana","Maize Grain",NULL,"0.29","0","3.44","1.435","Good","Fiston Charles Nizeyimana","20",NULL,"40000",NULL,"1860",NULL,NULL,"https://drive.google.com/file/d/1885sN3xip01AeEHgwq7Y6pcTBOvV1_5Z/view?usp=sharing",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1544","LAYER MASH-1152270624","5","Maize","Flour","Rwanda","2022","First","Factory","13.2",NULL,NULL,NULL,"22",NULL,"1","2024-07-05","118",NULL,"B","Fiston Charles Nizeyimana","Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","3","Rwamagana","20000",NULL,"1848",NULL,NULL,"www.aflakiosk.com","2024-12-09","2024-07-02",NULL,"N/A",NULL,NULL,"Kigali Laboratory",
"1545","ROSS BREEDER MASH 1-1129210624","4","Maize","Feed","Rwanda","2022","First","Factory","13",NULL,NULL,NULL,"79.3",NULL,"1","2024-07-05","118",NULL,"B","Fiston Charles Nizeyimana","Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","5","Rwamagana","20000",NULL,"1849",NULL,NULL,"www.aflakiosk.com","2024-12-09","2024-07-02",NULL,"N/A",NULL,NULL,"Kigali Laboratory",
"1546","SASSO MALE BREEDER MASH 1-1116210624","0.008","Maize","Feed","Rwanda","2022","First","Factory","12.9",NULL,NULL,NULL,"88.1",NULL,"1","2024-07-05","118",NULL,"B","Fiston Charles Nizeyimana","Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","6","Rwamagana","20000",NULL,"1850",NULL,NULL,"www.aflakiosk.com","2024-12-09","2024-07-02",NULL,"N/A",NULL,NULL,"Kigali Laboratory",
"1547","SOSSO BREEDER MASH 1-1130260624","4","Maize","Feed","Rwanda","2022","First","Factory","13.1",NULL,NULL,NULL,"17.5",NULL,"1","2024-07-05","118",NULL,"B","Fiston Charles Nizeyimana","Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","7","Rwamagana","20000",NULL,"1851",NULL,NULL,"www.aflakiosk.com",NULL,"2024-07-02",NULL,"N/A",NULL,NULL,"Kigali Laboratory",
"1548","ROSS MALE BREEDER MASH-1116220624","6","Maize","Feed","Rwanda","2022","First","Factory","13.3",NULL,NULL,NULL,"83.9",NULL,"1","2024-07-05","118",NULL,"B","Fiston Charles Nizeyimana","Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","5","Rwamagana","20000",NULL,"1852",NULL,NULL,"www.aflakiosk.com","2024-12-09","2024-07-02",NULL,"N/A",NULL,NULL,"Kigali Laboratory",
"1549","DAIRY PELLETS-12022290624","6","Maize","Feed","Rwanda","2022","First","Factory","13.2",NULL,NULL,NULL,"22.8",NULL,"1","2024-07-05","118",NULL,"B","Fiston Charles Nizeyimana","Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","7","Rwamagana","20000",NULL,"1853",NULL,NULL,"www.aflakiosk.com","2024-12-09","2024-07-02",NULL,"N/A",NULL,NULL,"Kigali Laboratory",
"1550","MAIZE BRAN-2020724","4","Maize","Feed","Rwanda","2022","First","Factory","13.1",NULL,NULL,NULL,"20.8",NULL,"1","2024-07-05","118",NULL,"B","Fiston Charles Nizeyimana","Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","7","Rwamagana","20000",NULL,"1854",NULL,NULL,"www.aflakiosk.com","2024-12-09","2024-07-02",NULL,"N/A",NULL,NULL,"Kigali Laboratory",
"1551","SOSSO GROWER MASH-1222280624","5","Maize","Feed","Rwanda","2022","First","Factory","12.9",NULL,NULL,NULL,"53.2",NULL,"1","2024-07-08","118",NULL,"B","Fiston Charles Nizeyimana","Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","5","Rwamagana","20000",NULL,"1855",NULL,NULL,"www.aflakiosk.com","2024-12-09","2024-07-02",NULL,"N/A",NULL,NULL,"Kigali Laboratory",
"1552","SOSO STARTER MASH-1141220624","4","Maize","Feed","Rwanda","2022","First","Factory","13.1",NULL,NULL,NULL,"51.8",NULL,"1","2024-07-08","118",NULL,"B","Fiston Charles Nizeyimana","Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","4","Rwamagana","20000",NULL,"1856",NULL,NULL,"www.aflakiosk.com","2024-12-09","2024-07-02",NULL,"N/A",NULL,NULL,"Kigali Laboratory",
"1553","BROILER FINISHER PELLETS-1213010724","5","Maize","Feed","Rwanda","2022","First","Factory","13.2",NULL,NULL,NULL,"34.1",NULL,"1","2024-07-08","118",NULL,"B","Fiston Charles Nizeyimana","Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","6","Rwamagana","20000",NULL,"1857",NULL,NULL,"www.aflakiosk.com","2024-12-09","2024-07-02",NULL,"N/A",NULL,NULL,"Kigali Laboratory",
"1554","BROILER STARTER CROMBLES-1210280624","4","Maize","Feed","Rwanda","2022","First","Factory","13.1",NULL,NULL,NULL,"31.2",NULL,"1","2024-07-08","118",NULL,"B","Fiston Charles Nizeyimana","Feed",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","5","Rwamagana","20000",NULL,"1859",NULL,NULL,"www.aflakiosk.com","2024-12-09","2024-07-02",NULL,"N/A",NULL,NULL,"Kigali Laboratory",
"1555","SEMBE Maize Flour","0.01","Maize","Flour","Rwanda","2022","First","Store","10.5",NULL,NULL,NULL,"4.6",NULL,"1","2024-07-11","192",NULL,"B","Aline Umwari","Maize Flour",NULL,NULL,NULL,NULL,NULL,"Good","Organisation staff","12","Nyagatare","40000",NULL,"1862",NULL,NULL,"https://drive.google.com/file/d/1qqfJ8h1KYtN4AAJLHaksYJ1StFnh4cf0/view?usp=sharing","2025-05-01","2024-05-01",NULL,"006",NULL,NULL,"Kigali Laboratory",
"1556","BAND","0.032","Maize","Grain","Tanzania","2022","First","Store","12.5","0.5","1","Absent","3.8","Absent","4","2024-07-12","345",NULL,"A","Aline Umwari","Maize Grain",NULL,"3.5","6.25","2.5","1.5","Good","Organisation staff","23",NULL,"40000",NULL,"1863",NULL,NULL,"https://drive.google.com/file/d/12VWNktg4VESKGZoRyk7onyHVVGHIQuDN/view?usp=sharing",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1557","Batch1","0.011","Maize","Grain","Rwanda","2022","First","Factory","15","6.5","5.5","Present","14.9","Present","4","2024-07-12","136",NULL,"A","Aline Umwari","Maize Grain",NULL,"7.5","10","10.5","4","Good","Aline Umwari","23","Huye","40000",NULL,"1864",NULL,NULL,"https://drive.google.com/file/d/1t1lr65o88nfe6hr9r5_CgTQUTkc0LzOi/view?usp=sharing",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1559","Batch2","0.012","Maize","Grain","Rwanda","2022","First","Store","15.1","5.5","3.5","Present","81.9","Present","4","2024-07-12","136",NULL,"A","Aline Umwari","Maize Grain",NULL,"17","9","8.5","3.5","Good","Aline Umwari","34","Huye","40000",NULL,"1",NULL,NULL,"https://drive.google.com/file/d/1aBP57-eZrNBak5OqoHJ_DhsrHMJFVW_K/view?usp=sharing",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1560","Batch3","0.012","Maize","Grain","Rwanda","2022","First","Store","14.8","7","3.5","Present","19.3","Present","4","2024-07-12","136",NULL,"A","Aline Umwari","Maize Grain",NULL,"4","8.5","6.5","5.5","Good","Aline Umwari","30","Huye","40000",NULL,"1865",NULL,NULL,"https://drive.google.com/file/d/12RZLzMLOjG-PTDvX_vuPZwSteMqKIS4i/view?usp=sharing",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1561","GMFP LTD","0.001","Maize","Flour","Rwanda","2022","First","Store","12",NULL,NULL,NULL,"12",NULL,"1","2024-04-17","333",NULL,"A","Sarah Igitego","Maize flour",NULL,NULL,NULL,NULL,NULL,"Good","Sarah Igitego","2","Nyagatare","40000",NULL,"1819",NULL,NULL,"www.aflakiosk.com","2024-07-17","2024-07-17",NULL,"001",NULL,NULL,"Kigali Laboratory",
"1562","Maize Grain","0.02","Maize","Grain","Rwanda","2022","First","Store","16",NULL,NULL,NULL,"100",NULL,"4","2024-03-11","185",NULL,"A","Sarah Igitego","Maize Grain",NULL,NULL,NULL,NULL,NULL,"Good","Sarah Igitego","30","Nyagarare",NULL,NULL,"1774",NULL,NULL,"www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1563","Maize Grain","0.02","Maize","Grain","Rwanda","2022","First","Store","16",NULL,NULL,NULL,"100",NULL,"4","2024-03-11","185",NULL,"A","Sarah Igitego","Maize Grain",NULL,NULL,NULL,NULL,NULL,"Good","Sarah Igitego","30","Nyagarare",NULL,NULL,"1774",NULL,NULL,"www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1564","Maize Grain","0.02","Maize","Grain","Rwanda","2022","First","Store","16",NULL,NULL,NULL,"100",NULL,"4","2024-03-13","185",NULL,"A","Sarah Igitego","Maize Grain",NULL,NULL,NULL,NULL,NULL,"Good","Sarah Igitego","30","Nyagarare",NULL,NULL,"1774",NULL,NULL,"www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1565","Maize Grain","0.02","Maize","Grain","Rwanda","2022","First","Store","16",NULL,NULL,NULL,"100",NULL,"4","2024-03-16","185",NULL,"A","Sarah Igitego","Maize Grain",NULL,NULL,NULL,NULL,NULL,"Good","Sarah Igitego","30","Nyagarare",NULL,NULL,"1774",NULL,NULL,"www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1566","Maize Grain","0.02","Maize","Grain","Rwanda","2022","First","Store","16",NULL,NULL,NULL,"100",NULL,"4","2024-03-20","185",NULL,"A","Sarah Igitego","Maize Grain",NULL,NULL,NULL,NULL,NULL,"Good","Sarah Igitego","30","Nyagarare",NULL,NULL,"1774",NULL,NULL,"www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1567","label","0.001","Maize","Grain","Rwanda","2022","First","Store","12","2","2.5","Absent","4","Absent","4","2024-02-16","327",NULL,"A","Fiston Charles Nizeyimana","Maize Grain",NULL,"0.5","1","11","1.5","Good","Fiston Charles Nizeyimana","3","Nyagatare","40000",NULL,"1768",NULL,NULL,"www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1568","label",NULL,"Maize","Feed","Uganda","2022","First","Store","14.2","1.3",NULL,"Absent","5.3",NULL,"2","2024-01-12","118",NULL,"A","Sarah Igitego","Maize grains",NULL,NULL,NULL,"1.4","1.5","Good","Sarah Igitego","5",NULL,NULL,NULL,"01",NULL,"001","www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1569","label",NULL,"Maize","Feed","Uganda","2022","First","Store","14.2","1.3",NULL,"Absent","5.3",NULL,"2","2024-01-12","118",NULL,"A","Sarah Igitego","Maize grains",NULL,NULL,NULL,"1.4","1.5","Good","Sarah Igitego","5",NULL,NULL,NULL,"01",NULL,"001","www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1570","label",NULL,"Maize","Feed","Uganda","2022","First","Store","14.2","1.3",NULL,"Absent","5.3",NULL,"2","2024-01-12","118",NULL,"A","Sarah Igitego","Maize grains",NULL,NULL,NULL,"1.4","1.5","Good","Sarah Igitego","5",NULL,NULL,NULL,"01",NULL,"001","www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1571","label",NULL,"Maize","Feed","Uganda","2022","First","Store","14.2","1.3",NULL,"Absent","5.3",NULL,"2","2024-01-12","118",NULL,"A","Sarah Igitego","Maize grains",NULL,NULL,NULL,"1.4","1.5","Good","Sarah Igitego","5",NULL,NULL,NULL,"01",NULL,"001","www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1572","label",NULL,"Maize","Feed","Uganda","2022","First","Store","14.2","1.3",NULL,"Absent","5.3",NULL,"2","2024-01-12","118",NULL,"A","Sarah Igitego","Maize grains",NULL,NULL,NULL,"1.4","1.5","Good","Sarah Igitego","5",NULL,NULL,NULL,"01",NULL,"001","www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1573","label",NULL,"Maize","Feed","Uganda","2022","First","Store","14.2","1.3",NULL,"Absent","5.3",NULL,"2","2024-01-12","118",NULL,"A","Sarah Igitego","Maize grains",NULL,NULL,NULL,"1.4","1.5","Good","Sarah Igitego","5",NULL,NULL,NULL,"01",NULL,"001","www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1574","label",NULL,"Maize","Feed","Uganda","2022","First","Store","14.2","1.3",NULL,"Absent","5.3",NULL,"2","2024-01-12","118",NULL,"A","Sarah Igitego","Maize grains",NULL,NULL,NULL,"1.4","1.5","Good","Sarah Igitego","5",NULL,NULL,NULL,"01",NULL,"001","www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1575","label",NULL,"Maize","Feed","Uganda","2022","First","Store","14.2","1.3",NULL,"Absent","5.3",NULL,"2","2024-01-12","118",NULL,"A","Sarah Igitego","Maize grains",NULL,NULL,NULL,"1.4","1.5","Good","Sarah Igitego","5",NULL,NULL,NULL,"01",NULL,"001","www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1576","Maize Grain",NULL,"Maize","Grain","Rwanda","2022","First","Store","12",NULL,NULL,NULL,"23","Absent","1","2024-01-11","330",NULL,"A","Fiston Charles Nizeyimana","Good",NULL,NULL,NULL,NULL,NULL,"Good","Fiston Charles Nizeyimana",NULL,"NYagatare","40000",NULL,"1749",NULL,NULL,"www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1577","Maize Grain","0.012","Maize","Grain","Rwanda","2022","First","Store","12",NULL,NULL,NULL,"23","Absent","1","2024-01-11","330",NULL,"A","Fiston Charles Nizeyimana","Good",NULL,"1","1",NULL,NULL,"Good","Fiston Charles Nizeyimana","12","NYagatare","40000",NULL,"1750",NULL,NULL,"www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1578","label","0.012","Maize","Grain","Uganda","2022","First","Store","12","1","1","Absent","12","Absent","2","2024-01-18","196",NULL,"A","Fiston Charles Nizeyimana","Good",NULL,"1","1","1","6","Good","Fiston Charles Nizeyimana","2",NULL,"40000",NULL,"1751",NULL,NULL,"www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1579","B1","40","Maize","Grain","Rwanda","2022","First","Store","13.3","7.5","3.5","Absent","94.5","Absent","1","2024-07-18","347",NULL,"A","Aline Umwari","good",NULL,"15","15.5","1","19","Good","Organisation staff","6","KAYONZA","40000",NULL,"11377",NULL,NULL,"www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1580","B2","40","Maize","Grain","Rwanda","2022","First","Store","13.4","20.5","9","Absent","56","Absent","4","2024-07-18","347",NULL,"A","Aline Umwari","Maize",NULL,"19","17","1","21","Good","Organisation staff","3","Kayonza","40000",NULL,"11385",NULL,NULL,"www.aflakiosk.com",NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1581","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"36.1",NULL,NULL,"2021-09-15","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1582","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"41.8",NULL,NULL,"2021-09-15","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1583","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"72.8",NULL,NULL,"2021-09-15","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1584","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"28.1",NULL,NULL,"2021-09-17","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1585","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"28.1",NULL,NULL,"2021-09-30","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1586","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5.1",NULL,NULL,"2021-09-30","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1587","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.6",NULL,NULL,"2021-09-30","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1588","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.8",NULL,NULL,"2021-09-30","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1589","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"18.9",NULL,NULL,"2021-09-30","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1590","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"29.9",NULL,NULL,"2021-09-30","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1591","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7.1",NULL,NULL,"2021-10-22","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1592","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7.7",NULL,NULL,"2021-10-22","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1593","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.5",NULL,NULL,"2021-10-22","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1594","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.9",NULL,NULL,"2021-10-22","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1595","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.8",NULL,NULL,"2021-10-22","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1596","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"15.1",NULL,NULL,"2021-10-22","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1597","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"19.8",NULL,NULL,"2021-10-22","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1598","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"25.1",NULL,NULL,"2021-10-22","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1599","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"55",NULL,NULL,"2021-10-22","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1600","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"56.4",NULL,NULL,"2021-10-22","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1601","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.4",NULL,NULL,"2021-10-22","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1602","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5.2",NULL,NULL,"2021-10-26","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1603","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7.6",NULL,NULL,"2021-10-26","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1604","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.9",NULL,NULL,"2021-10-26","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1605","feedlabel",NULL,"Maize","Feed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12.8",NULL,NULL,"2021-10-26","118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
